absolute_community,absolute_unigram_topic,absolute_unigram_keywords,weighted_community,weighted_unigram_topic,weighted_unigram_keywords,absolute_bigram_topic,absolute_bigram_keywords,weighted_bigram_topic,weighted_bigram_keywords,members,all_keywords,absolute_keywords,weighted_keywords,general_theme_gpt,general_theme_names,absolute_theme_gpt,absolute_theme_names,weighted_theme_gpt,weighted_theme_names
45,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",38,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[18956073, 2178494170, 777784879832526848, 810975726090457088, 813877904933199873]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,resist,muslimban,trumpleak,theresistance,nobannowall,impeachtrump,resistance,stopsession","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{""Trump's Immigration Policies"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order', 'muslimban'], 'Controversial Executive Orders': ['order', 'executive_order', 'muslimban', 'trumpleak'], 'Political Resistance and Protests': ['protest', 'resist', 'theresistance', 'nobannowall', 'impeachtrump', 'resistance'], 'Legal and Governmental Actions': ['fire', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'stopsession']}",Trump's Immigration Policies.Controversial Executive Orders.Political Resistance and Protests.Legal and Governmental Actions,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
46,5,"['nobannowall', 'muslimban', 'student', 'iranian', 'letthemin', 'support', 'standuptotrump']",39,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",11,"['muslimban', 'studentban', 'nobannowall', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'notbanstudentvisa_studentban', 'studentban_plz', 'beautiful_mind', 'letthemin_respect', 'studentban_notbanstudentvisa', 'letthemin', 'notaterrorist_studentban', 'support', 'respect']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[402690551, 4146661151, 4209814889, 749400964000612352, 749534144246480896, 789458841360535552, 789672101036822528]","nobannowall,muslimban,student,iranian,letthemin,support,standuptotrump,studentban,notbanstudentvisa,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_plz,beautiful_mind,letthemin_respect,studentban_notbanstudentvisa,notaterrorist_studentban,respect,ban,muslim,trump,travel,trumps,immigration,order,refugee,country,people,executive_order,protest,president","nobannowall,muslimban,student,iranian,letthemin,support,standuptotrump,studentban,notbanstudentvisa,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_plz,beautiful_mind,letthemin_respect,studentban_notbanstudentvisa,notaterrorist_studentban,respect","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'Travel Ban Protest': ['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'studentban_notbanstudentvisa', 'notaterrorist_studentban', 'studentban_plz', 'letthemin', 'letthemin_respect', 'support', 'standuptotrump', 'protest', 'respect', 'ban', 'muslim', 'trump', 'trumps', 'immigration', 'order', 'executive_order', 'refugee', 'country', 'people', 'president'], 'Iranian Student Impact': ['student', 'iranian', 'iranian_student', 'notbanstudentvisa_studentban', 'beautiful_mind', 'studentban', 'notbanstudentvisa']}",Travel Ban Protest.Iranian Student Impact,"{'Immigration and Travel Ban Protests': ['nobannowall', 'muslimban', 'letthemin', 'support', 'standuptotrump', 'notbanstudentvisa', 'worth_worldwide', 'letthemin_respect', 'respect'], 'Iranian Students and Visa Issues': ['student', 'iranian', 'iranian_student', 'studentban', 'notbanstudentvisa', 'studentban_notbanstudentvisa', 'notaterrorist_studentban', 'studentban_plz', 'beautiful_mind']}",Immigration and Travel Ban Protests.Iranian Students and Visa Issues,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
47,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",40,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",4,"['muslimban', 'ban', 'travel', 'muslim', 'trump', 'maga', 'migrant_europe', 'americans_support', 'trumps', 'foxnew_breitbart', 'maga_vet', 'refugee', 'support', 'americans']","[39689218, 121191757, 2167042661, 2554692524]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,maga,migrant_europe,americans_support,foxnew_breitbart,maga_vet,americans","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,maga,migrant_europe,americans_support,foxnew_breitbart,maga_vet,americans","{'US Immigration Policy': ['muslimban', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'immigration', 'support', 'maga', 'americans_support', 'foxnew_breitbart', 'maga_vet', 'americans'], 'Refugee and Migration Issues': ['muslim', 'refuge', 'people', 'refugee', 'america', 'country', 'seek', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'migrant_europe'], 'American Heartland': ['heartland', 'america_heartland'], 'Travel and Student Concerns': ['student', 'travel', 'trumps']}",US Immigration Policy.Refugee and Migration Issues.American Heartland.Travel and Student Concerns,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'maga', 'americans_support', 'foxnew_breitbart', 'maga_vet', 'americans'], 'European Migration': ['migrant_europe']}",US Immigration Policy.European Migration
49,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",67,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[972651, 16815644, 18993395, 25053299, 36327407, 162437804, 193904555, 800676192, 2622227999, 821504432374501376]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,resist,muslimban,trumpleak,theresistance,nobannowall,impeachtrump,resistance,stopsession","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{'US Immigration Policy': ['ban', 'immigration', 'travel', 'order', 'executive_order', 'muslimban', 'nobannowall'], 'Trump Administration': ['trump', 'trumps', 'donald', 'president', 'fire', 'official', 'trumpleak', 'impeachtrump'], 'Legal and Political Resistance': ['state', 'general', 'attorney', 'defend', 'sally_yate', 'attorney_general', 'protest', 'resist', 'theresistance', 'resistance', 'stopsession']}",US Immigration Policy.Trump Administration.Legal and Political Resistance,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
50,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",41,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[27402668, 58619025, 138168339]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,resist,immigration,trumpleak,travel,theresistance,trumps,impeachtrump,president,resistance,stopsession","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country', 'america_heartland', 'seek', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'executive_order', 'resist', 'immigration', 'travel', 'theresistance', 'resistance'], 'Political Opposition to Trump': ['trumpleak', 'trumps', 'impeachtrump', 'president', 'stopsession']}",US Immigration Policy and Protests.Political Opposition to Trump,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
51,1,"['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official']",90,11,"['trump', 'ban', 'resist', 'muslimban', 'immigration', 'trumpleak', 'travel', 'theresistance', 'trumps', 'order', 'nobannowall', 'impeachtrump', 'president', 'resistance', 'stopsession', 'muslim']",6,"['ban', 'travel', 'trump', 'trumps', 'immigration', 'president', 'order', 'executive_order', 'sally_yate', 'attorney_general', 'protest']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[816653, 10876852, 275686563, 2474536224, 2722008668]","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest,resist,muslimban,trumpleak,theresistance,nobannowall,impeachtrump,resistance,stopsession","ban,trump,immigration,travel,trumps,donald,order,president,fire,muslim,state,general,attorney,defend,official,executive_order,sally_yate,attorney_general,protest","trump,ban,resist,muslimban,immigration,trumpleak,travel,theresistance,trumps,order,nobannowall,impeachtrump,president,resistance,stopsession,muslim,executive_order,protest","{""Theme 1: Trump's Immigration Policies"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order', 'muslimban', 'nobannowall'], 'Theme 2: Political Opposition and Resistance': ['protest', 'resist', 'theresistance', 'resistance', 'impeachtrump', 'stopsession'], 'Theme 3: Legal and Governmental Actions': ['fire', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general']}",Theme 1: Trump's Immigration Policies.Theme 2: Political Opposition and Resistance.Theme 3: Legal and Governmental Actions,"{""Trump's Immigration and Travel Ban"": ['ban', 'trump', 'immigration', 'travel', 'trumps', 'donald', 'order', 'president', 'executive_order'], 'Controversy and Legal Challenges': ['fire', 'muslim', 'state', 'general', 'attorney', 'defend', 'official', 'sally_yate', 'attorney_general', 'protest']}",Trump's Immigration and Travel Ban.Controversy and Legal Challenges,"{'US Immigration Policy and Protests': 'trump, ban, resist, muslimban, immigration, travel, theresistance, trumps, order, nobannowall, president, resistance, muslim, executive_order, protest', 'Political Opposition to Trump': 'trumpleak, impeachtrump, stopsession'}",US Immigration Policy and Protests.Political Opposition to Trump
52,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",42,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",0,"['muslimban', 'migrant_europe', 'trump', 'foxnew_breitbart', 'maga_vet', 'europe']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[4886682706, 4909739327, 759511561648140288, 759511561648140300]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,migrant_europe,foxnew_breitbart,maga_vet,europe,travel,trumps,immigration,support,executive_order,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,migrant_europe,foxnew_breitbart,maga_vet,europe","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, america, order, protest, vote, country, travel, trumps, immigration, support, executive_order, president', 'Refugee and Migrant Issues': 'refuge, people, refugee, migrant_europe, europe', 'Media and Political Influence': 'heartland, foxnew_breitbart, maga_vet'}",US Immigration Policy.Refugee and Migrant Issues.Media and Political Influence,"{'US Immigration Policy': 'muslimban, muslim, trump, ban, america, order, protest, vote, country, refugee', 'Media and Political Influence': 'foxnew_breitbart, maga_vet', 'Migration and Refugees': 'refuge, people, migrant_europe, europe, heartland'}",US Immigration Policy.Media and Political Influence.Migration and Refugees,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
53,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",43,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16153562, 1613211823, 773274076760551424]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, executive_order, immigration, president, trumps', 'Public Reaction and Protest': 'protest, vote, support, nobannowall', 'Refuge and Asylum': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'Impact on America': 'america, america_heartland, heartland, country', 'Travel and Education': 'student, travel, order'}",US Immigration Policy.Public Reaction and Protest.Refuge and Asylum.Impact on America.Travel and Education,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
54,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",44,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[119099353, 3349071273, 762409577681784832]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student,travel,trumps,immigration,support,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,america_heartland,seek,seek_refuge,nobannowall,seek_refuge_america_heartland,executive_order,student","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy': 'muslimban, muslim, trump, ban, order, protest, vote, country, executive_order, travel, trumps, immigration, support, president', 'Refugee and Asylum Seekers': 'refuge, people, refugee, seek, seek_refuge, seek_refuge_america_heartland', 'American Heartland Response': 'heartland, america, america_heartland, nobannowall, student'}",US Immigration Policy.Refugee and Asylum Seekers.American Heartland Response,"{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'order', 'protest', 'vote', 'executive_order', 'nobannowall'], 'Refugees and Seeking Asylum': ['refuge', 'people', 'refugee', 'seek', 'seek_refuge', 'seek_refuge_america_heartland'], ""America's Heartland and Inclusivity"": ['heartland', 'america', 'country', 'america_heartland', 'student']}",US Immigration Policy and Protests.Refugees and Seeking Asylum.America's Heartland and Inclusivity,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
55,12,"['end', 'columbus', 'crowd', 'statehouse', 'ppl', 'themarchcontinue', 'atlanta', 'pepperspray', 'chant', 'medical', 'demilitarizecpd', 'pepperspraye', 'marching']",45,6,"['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'student', 'pressure', 'weak', 'iranian', 'letthemin', 'plz', 'york']",3,"['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']",12,"['nobannowall', 'muslimban', 'studentban', 'notbanstudentvisa', 'worth_worldwide', 'iranian_student', 'student', 'notbanstudentvisa_studentban', 'studentban_notbanstudentvisa', 'letthemin_respect', 'beautiful_mind', 'studentban_plz', 'letthemin', 'march_york', 'notaterrorist_studentban', 'plz']","[2904163055, 3010711135, 3762884535, 728947876836089856, 728947876836089900, 822907599205105665]","end,columbus,crowd,statehouse,ppl,themarchcontinue,atlanta,pepperspray,chant,medical,demilitarizecpd,pepperspraye,marching,muslim,america_heartland,ban,america,muslimban,trump,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student,studentban,notbanstudentvisa,pressure,weak,iranian,letthemin,plz,york,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_notbanstudentvisa,letthemin_respect,beautiful_mind,studentban_plz,march_york,notaterrorist_studentban","end,columbus,crowd,statehouse,ppl,themarchcontinue,atlanta,pepperspray,chant,medical,demilitarizecpd,pepperspraye,marching,muslim,america_heartland,ban,america,muslimban,trump,seek,heartland,refuge,seek_refuge,nobannowall,seek_refuge_america_heartland,people,refugee,executive_order,student","muslimban,nobannowall,studentban,notbanstudentvisa,student,pressure,weak,iranian,letthemin,plz,york,worth_worldwide,iranian_student,notbanstudentvisa_studentban,studentban_notbanstudentvisa,letthemin_respect,beautiful_mind,studentban_plz,march_york,notaterrorist_studentban","{'Protests and Demonstrations': ['end', 'columbus', 'crowd', 'statehouse', 'ppl', 'themarchcontinue', 'atlanta', 'pepperspray', 'chant', 'medical', 'demilitarizecpd', 'pepperspraye', 'marching'], 'Immigration and Refugee Issues': ['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order'], 'Student Visa and Immigration Policies': ['student', 'studentban', 'notbanstudentvisa', 'pressure', 'weak', 'iranian', 'letthemin', 'plz', 'york', 'worth_worldwide', 'iranian_student', 'notbanstudentvisa_studentban', 'studentban_notbanstudentvisa', 'letthemin_respect', 'beautiful_mind', 'studentban_plz', 'march_york', 'notaterrorist_studentban']}",Protests and Demonstrations.Immigration and Refugee Issues.Student Visa and Immigration Policies,"{'Protest and Demonstration': ['end', 'columbus', 'crowd', 'statehouse', 'ppl', 'themarchcontinue', 'atlanta', 'pepperspray', 'chant', 'medical', 'demilitarizecpd', 'pepperspraye', 'marching'], 'Immigration and Refugee Issues': ['muslim', 'america_heartland', 'ban', 'america', 'muslimban', 'trump', 'seek', 'heartland', 'refuge', 'seek_refuge', 'nobannowall', 'seek_refuge_america_heartland', 'people', 'refugee', 'executive_order', 'student']}",Protest and Demonstration.Immigration and Refugee Issues,"{'Travel and Immigration Restrictions': ['muslimban', 'nobannowall', 'studentban', 'notbanstudentvisa', 'letthemin', 'plz', 'worth_worldwide', 'notbanstudentvisa_studentban', 'studentban_notbanstudentvisa', 'letthemin_respect', 'studentban_plz', 'notaterrorist_studentban'], 'Iranian Students and Advocacy': ['iranian', 'iranian_student', 'student', 'beautiful_mind'], 'Protests and Demonstrations': ['march_york', 'york'], 'Public Sentiment and Reactions': ['pressure', 'weak']}",Travel and Immigration Restrictions.Iranian Students and Advocacy.Protests and Demonstrations.Public Sentiment and Reactions
56,3,"['muslimban', 'muslim', 'trump', 'ban', 'heartland', 'refuge', 'people', 'refugee', 'america', 'order', 'protest', 'vote', 'country']",46,14,"['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people']",9,"['muslimban', 'resist', 'trumpleak', 'theresistance', 'trump', 'impeachtrump', 'resistance', 'nobannowall', 'resistance_theresistance', 'nodapl', 'break', 'session']",14,"['ban', 'trump', 'muslimban', 'immigration', 'muslim', 'trumps', 'travel', 'order', 'executive_order', 'protest', 'president']","[16163639, 595009255, 1607390360]","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,resist,trumpleak,theresistance,impeachtrump,resistance,nobannowall,resistance_theresistance,nodapl,break,session,travel,trumps,immigration,support,executive_order,president","muslimban,muslim,trump,ban,heartland,refuge,people,refugee,america,order,protest,vote,country,resist,trumpleak,theresistance,impeachtrump,resistance,nobannowall,resistance_theresistance,nodapl,break,session","ban,muslimban,muslim,trump,travel,trumps,immigration,order,refugee,support,country,people,executive_order,protest,president","{'US Immigration Policy and Protests': ['muslimban', 'muslim', 'trump', 'ban', 'refuge', 'refugee', 'america', 'order', 'protest', 'resist', 'trumpleak', 'theresistance', 'impeachtrump', 'resistance', 'nobannowall', 'resistance_theresistance', 'nodapl', 'travel', 'trumps', 'immigration', 'executive_order', 'president'], 'Political Opposition and Activism': ['heartland', 'people', 'vote', 'country', 'break', 'session', 'support']}",US Immigration Policy and Protests.Political Opposition and Activism,"{'US Immigration Policy and Protests': 'muslimban, muslim, trump, ban, heartland, refuge, people, refugee, america, order, protest, vote, country, resist, trumpleak, theresistance, impeachtrump, resistance, nobannowall, resistance_theresistance, nodapl, break, session'}",US Immigration Policy and Protests,"{'US Immigration Policy and Controversy': ['ban', 'muslimban', 'muslim', 'trump', 'travel', 'trumps', 'immigration', 'order', 'refugee', 'support', 'country', 'people', 'executive_order', 'protest', 'president']}",US Immigration Policy and Controversy
